"Date","Time","WBGT","Tg"
"2020/9/1","1:00","24.9","27.3"
"2020/9/1","2:00","24.6","26.8"
"2020/9/1","3:00","24.6","26.8"
"2020/9/1","4:00","24.2","26.3"
"2020/9/1","5:00","24.2","26.1"
"2020/9/1","6:00","24.2","26.7"
"2020/9/1","7:00","24.6","28.8"
"2020/9/1","8:00","25.8","32.2"
"2020/9/1","9:00","26.6","34.6"
"2020/9/1","10:00","28.7","45.5"
"2020/9/1","11:00","29.2","45.5"
"2020/9/1","12:00","29.1","43.7"
"2020/9/1","13:00","29.5","47.7"
"2020/9/1","14:00","29.5","48.4"
"2020/9/1","15:00","29.7","50.8"
"2020/9/1","16:00","27.3","38.9"
"2020/9/1","17:00","27.0","36.0"
"2020/9/1","18:00","26.3","32.1"
"2020/9/1","19:00","25.9","30.1"
"2020/9/1","20:00","26.3","29.9"
"2020/9/1","21:00","26.1","29.4"
"2020/9/1","22:00","25.7","28.6"
"2020/9/1","23:00","25.7","28.5"
"2020/9/1","24:00","25.6","28.3"
"2020/9/2","1:00","25.2","27.6"
"2020/9/2","2:00","24.9","26.9"
"2020/9/2","3:00","24.7","26.6"
"2020/9/2","4:00","24.5","26.3"
"2020/9/2","5:00","24.4","26.0"
"2020/9/2","6:00","24.4","26.1"
"2020/9/2","7:00","25.4","29.9"
"2020/9/2","8:00","25.8","31.5"
"2020/9/2","9:00","26.6","33.4"
"2020/9/2","10:00","29.6","47.0"
"2020/9/2","11:00","27.8","39.7"
"2020/9/2","12:00","28.1","40.1"
"2020/9/2","13:00","27.3","37.2"
"2020/9/2","14:00","27.3","37.6"
"2020/9/2","15:00","29.5","45.8"
"2020/9/2","16:00","29.1","43.2"
"2020/9/2","17:00","26.8","32.8"
"2020/9/2","18:00","26.4","31.6"
"2020/9/2","19:00","25.8","29.8"
"2020/9/2","20:00","25.9","30.0"
"2020/9/2","21:00","25.8","29.6"
"2020/9/2","22:00","25.5","29.5"
"2020/9/2","23:00","25.3","29.5"
"2020/9/2","24:00","25.1","29.1"
"2020/9/3","1:00","25.1","29.3"
"2020/9/3","2:00","24.9","30.0"
"2020/9/3","3:00","25.1","28.8"
"2020/9/3","4:00","25.1","29.5"
"2020/9/3","5:00","25.1","29.9"
"2020/9/3","6:00","25.0","29.6"
"2020/9/3","7:00","25.0","29.5"
"2020/9/3","8:00","25.1","30.3"
"2020/9/3","9:00","25.5","31.0"
"2020/9/3","10:00","25.9","33.6"
"2020/9/3","11:00","25.7","34.6"
"2020/9/3","12:00","26.9","37.4"
"2020/9/3","13:00","28.3","44.9"
"2020/9/3","14:00","27.1","41.0"
"2020/9/3","15:00","27.5","43.4"
"2020/9/3","16:00","27.2","41.0"
"2020/9/3","17:00","25.3","32.8"
"2020/9/3","18:00","25.0","30.3"
"2020/9/3","19:00","24.7","28.5"
"2020/9/3","20:00","24.4","28.1"
"2020/9/3","21:00","24.5","27.3"
"2020/9/3","22:00","24.3","26.7"
"2020/9/3","23:00","24.2","26.5"
"2020/9/3","24:00","24.3","26.8"
"2020/9/4","1:00","24.2","26.6"
"2020/9/4","2:00","23.6","25.3"
"2020/9/4","3:00","23.3","25.2"
"2020/9/4","4:00","23.3","24.3"
"2020/9/4","5:00","23.1","23.8"
"2020/9/4","6:00","23.0","23.9"
"2020/9/4","7:00","23.3","25.7"
"2020/9/4","8:00","23.4","26.1"
"2020/9/4","9:00","24.7","31.6"
"2020/9/4","10:00","24.1","32.2"
"2020/9/4","11:00","25.1","39.5"
"2020/9/4","12:00","24.7","40.9"
"2020/9/4","13:00","24.1","39.6"
"2020/9/4","14:00","25.2","45.6"
"2020/9/4","15:00","25.1","40.9"
"2020/9/4","16:00","23.0","35.8"
"2020/9/4","17:00","22.7","32.3"
"2020/9/4","18:00","22.5","30.1"
"2020/9/4","19:00","22.2","29.2"
"2020/9/4","20:00","21.8","27.2"
"2020/9/4","21:00","21.8","26.3"
"2020/9/4","22:00","21.9","26.5"
"2020/9/4","23:00","21.8","26.2"
"2020/9/4","24:00","21.6","25.1"
"2020/9/5","1:00","21.6","24.8"
"2020/9/5","2:00","21.5","24.9"
"2020/9/5","3:00","21.4","24.7"
"2020/9/5","4:00","21.5","23.8"
"2020/9/5","5:00","21.4","23.0"
"2020/9/5","6:00","21.6","24.1"
"2020/9/5","7:00","22.2","26.5"
"2020/9/5","8:00","22.8","28.1"
"2020/9/5","9:00","23.4","29.7"
"2020/9/5","10:00","24.2","30.9"
"2020/9/5","11:00","26.1","37.2"
"2020/9/5","12:00","26.8","39.1"
"2020/9/5","13:00","29.7","49.1"
"2020/9/5","14:00","29.3","48.2"
"2020/9/5","15:00","28.9","45.7"
"2020/9/5","16:00","28.7","44.6"
"2020/9/5","17:00","26.2","36.5"
"2020/9/5","18:00","25.2","31.1"
"2020/9/5","19:00","23.6","27.7"
"2020/9/5","20:00","23.6","26.8"
"2020/9/5","21:00","23.5","26.1"
"2020/9/5","22:00","23.3","25.8"
"2020/9/5","23:00","23.4","26.2"
"2020/9/5","24:00","23.3","25.5"
"2020/9/6","1:00","23.4","25.8"
"2020/9/6","2:00","23.4","25.5"
"2020/9/6","3:00","23.4","25.6"
"2020/9/6","4:00","23.3","25.6"
"2020/9/6","5:00","23.2","25.4"
"2020/9/6","6:00","23.1","25.3"
"2020/9/6","7:00","23.7","27.6"
"2020/9/6","8:00","24.4","30.1"
"2020/9/6","9:00","25.1","32.3"
"2020/9/6","10:00","25.7","33.7"
"2020/9/6","11:00","28.3","45.3"
"2020/9/6","12:00","26.8","38.3"
"2020/9/6","13:00","27.3","39.5"
"2020/9/6","14:00","26.2","35.1"
"2020/9/6","15:00","24.5","25.6"
"2020/9/6","16:00","24.4","26.4"
"2020/9/6","17:00","23.9","25.2"
"2020/9/6","18:00","23.5","25.5"
"2020/9/6","19:00","23.1","24.5"
"2020/9/6","20:00","22.8","24.8"
"2020/9/6","21:00",,
"2020/9/6","22:00",,
"2020/9/6","23:00",,
