"Date","Time","WBGT","Tg"
"2020/10/1","1:00","18.6","19.8"
"2020/10/1","2:00","17.9","19.2"
"2020/10/1","3:00","17.6","18.3"
"2020/10/1","4:00","17.6","17.7"
"2020/10/1","5:00","17.1","17.6"
"2020/10/1","6:00","17.2","17.5"
"2020/10/1","7:00","18.3","20.9"
"2020/10/1","8:00","19.0","21.4"
"2020/10/1","9:00","21.3","29.7"
"2020/10/1","10:00","23.1","38.0"
"2020/10/1","11:00","23.6","41.0"
"2020/10/1","12:00","24.8","41.8"
"2020/10/1","13:00","24.3","40.6"
"2020/10/1","14:00","24.1","40.3"
"2020/10/1","15:00","24.0","39.0"
"2020/10/1","16:00","23.0","35.9"
"2020/10/1","17:00","20.7","25.3"
"2020/10/1","18:00","20.1","22.0"
"2020/10/1","19:00","19.4","22.0"
"2020/10/1","20:00","19.0","20.8"
"2020/10/1","21:00","18.8","19.6"
"2020/10/1","22:00","18.7","19.7"
"2020/10/1","23:00","18.1","18.3"
"2020/10/1","24:00","17.9","17.9"
"2020/10/2","1:00","17.8","17.9"
"2020/10/2","2:00","17.9","18.2"
"2020/10/2","3:00","17.3","17.7"
"2020/10/2","4:00","17.2","17.5"
"2020/10/2","5:00","17.1","17.3"
"2020/10/2","6:00","16.5","16.3"
"2020/10/2","7:00","17.4","19.4"
"2020/10/2","8:00","20.0","30.3"
"2020/10/2","9:00","21.6","34.6"
"2020/10/2","10:00","23.4","38.4"
"2020/10/2","11:00","24.3","41.5"
"2020/10/2","12:00","25.1","43.7"
"2020/10/2","13:00","25.8","44.7"
"2020/10/2","14:00","26.3","43.4"
"2020/10/2","15:00","25.6","40.8"
"2020/10/2","16:00","24.7","37.5"
"2020/10/2","17:00","22.4","26.7"
"2020/10/2","18:00","21.3","22.6"
"2020/10/2","19:00","20.7","21.5"
"2020/10/2","20:00","20.6","21.1"
"2020/10/2","21:00","20.6","21.0"
"2020/10/2","22:00","20.5","20.9"
"2020/10/2","23:00","20.3","20.2"
"2020/10/2","24:00","20.3","21.0"
"2020/10/3","1:00","20.0","20.9"
"2020/10/3","2:00","19.6","20.4"
"2020/10/3","3:00","19.3","19.5"
"2020/10/3","4:00","19.3","20.2"
"2020/10/3","5:00","18.9","20.0"
"2020/10/3","6:00","18.8","19.8"
"2020/10/3","7:00","19.0","21.2"
"2020/10/3","8:00","19.9","24.2"
"2020/10/3","9:00","21.2","29.0"
"2020/10/3","10:00","22.1","29.8"
"2020/10/3","11:00","23.4","34.7"
"2020/10/3","12:00","23.3","32.8"
"2020/10/3","13:00","24.4","36.9"
"2020/10/3","14:00","25.3","40.6"
"2020/10/3","15:00","23.7","31.9"
"2020/10/3","16:00","24.2","35.1"
"2020/10/3","17:00","22.5","26.1"
"2020/10/3","18:00","21.4","23.1"
"2020/10/3","19:00","21.1","22.4"
"2020/10/3","20:00","21.2","22.8"
"2020/10/3","21:00","21.2","22.2"
"2020/10/3","22:00","21.2","22.4"
"2020/10/3","23:00","20.9","21.9"
"2020/10/3","24:00","20.8","21.7"
"2020/10/4","1:00","20.7","21.7"
"2020/10/4","2:00","20.5","21.8"
"2020/10/4","3:00","20.4","21.8"
"2020/10/4","4:00","20.3","21.6"
"2020/10/4","5:00","20.3","21.4"
"2020/10/4","6:00","20.3","21.3"
"2020/10/4","7:00","20.4","21.9"
"2020/10/4","8:00","21.2","25.1"
"2020/10/4","9:00","21.5","25.9"
"2020/10/4","10:00","23.4","33.0"
"2020/10/4","11:00","24.5","38.5"
"2020/10/4","12:00","22.7","28.9"
"2020/10/4","13:00","24.4","34.4"
"2020/10/4","14:00","22.8","27.1"
"2020/10/4","15:00","23.0","27.6"
"2020/10/4","16:00","21.9","24.6"
"2020/10/4","17:00","22.2","25.3"
"2020/10/4","18:00","22.0","23.5"
"2020/10/4","19:00","21.4","21.9"
"2020/10/4","20:00","21.2","22.2"
"2020/10/4","21:00","20.9","20.9"
"2020/10/4","22:00","20.5","21.2"
"2020/10/4","23:00","20.2","20.8"
"2020/10/4","24:00","20.1","20.9"
"2020/10/5","1:00","20.3","20.6"
"2020/10/5","2:00","19.9","20.9"
"2020/10/5","3:00","20.1","21.3"
"2020/10/5","4:00","19.7","21.1"
"2020/10/5","5:00","19.1","21.1"
"2020/10/5","6:00","18.2","20.7"
"2020/10/5","7:00","18.4","21.5"
"2020/10/5","8:00","19.4","26.0"
"2020/10/5","9:00",,
"2020/10/5","10:00",,
"2020/10/5","11:00",,
"2020/10/5","12:00",,
"2020/10/5","13:00",,
"2020/10/5","14:00",,
"2020/10/5","15:00",,
"2020/10/5","16:00",,
"2020/10/5","17:00",,
"2020/10/5","18:00",,
"2020/10/5","19:00",,
"2020/10/5","20:00",,
"2020/10/5","21:00",,
"2020/10/5","22:00",,
"2020/10/5","23:00",,
"2020/10/5","24:00",,
