"Date","Time","WBGT","Tg"
"2020/8/1","1:00","24.6","25.4"
"2020/8/1","2:00","24.0","24.8"
"2020/8/1","3:00","23.5","24.9"
"2020/8/1","4:00","23.6","24.8"
"2020/8/1","5:00","23.9","25.0"
"2020/8/1","6:00","23.5","25.2"
"2020/8/1","7:00","24.8","28.7"
"2020/8/1","8:00","26.0","33.7"
"2020/8/1","9:00","27.5","36.5"
"2020/8/1","10:00","30.7","47.5"
"2020/8/1","11:00","30.8","48.6"
"2020/8/1","12:00","29.9","43.0"
"2020/8/1","13:00","31.6","48.8"
"2020/8/1","14:00","30.6","44.9"
"2020/8/1","15:00","28.4","39.3"
"2020/8/1","16:00","28.1","35.0"
"2020/8/1","17:00","28.2","35.8"
"2020/8/1","18:00","28.0","34.9"
"2020/8/1","19:00","26.7","28.8"
"2020/8/1","20:00","26.6","27.6"
"2020/8/1","21:00","26.4","27.4"
"2020/8/1","22:00","26.2","27.1"
"2020/8/1","23:00","25.9","27.3"
"2020/8/1","24:00","25.5","26.8"
"2020/8/2","1:00","25.4","26.5"
"2020/8/2","2:00","24.9","26.2"
"2020/8/2","3:00","24.7","25.7"
"2020/8/2","4:00","25.0","25.9"
"2020/8/2","5:00","25.0","25.9"
"2020/8/2","6:00","25.1","26.3"
"2020/8/2","7:00","26.6","32.1"
"2020/8/2","8:00","26.6","32.1"
"2020/8/2","9:00","27.7","38.1"
"2020/8/2","10:00","28.3","40.4"
"2020/8/2","11:00","29.5","46.4"
"2020/8/2","12:00","30.0","46.3"
"2020/8/2","13:00","30.9","50.9"
"2020/8/2","14:00","30.1","42.8"
"2020/8/2","15:00","31.2","46.3"
"2020/8/2","16:00","31.2","45.1"
"2020/8/2","17:00","30.1","40.7"
"2020/8/2","18:00","28.1","33.4"
"2020/8/2","19:00","27.2","30.0"
"2020/8/2","20:00","26.8","28.1"
"2020/8/2","21:00","26.6","28.0"
"2020/8/2","22:00","26.3","27.2"
"2020/8/2","23:00","26.1","27.3"
"2020/8/2","24:00","25.6","26.4"
"2020/8/3","1:00","24.7","25.6"
"2020/8/3","2:00","24.9","26.2"
"2020/8/3","3:00","24.7","25.6"
"2020/8/3","4:00","24.8","25.9"
"2020/8/3","5:00","24.3","25.5"
"2020/8/3","6:00","24.0","25.9"
"2020/8/3","7:00","24.9","29.6"
"2020/8/3","8:00","27.3","37.7"
"2020/8/3","9:00","28.4","41.8"
"2020/8/3","10:00","28.8","44.7"
"2020/8/3","11:00","28.8","46.1"
"2020/8/3","12:00","31.0","47.5"
"2020/8/3","13:00","28.9","42.8"
"2020/8/3","14:00","30.0","47.0"
"2020/8/3","15:00","30.9","47.4"
"2020/8/3","16:00","29.6","42.9"
"2020/8/3","17:00","29.5","40.7"
"2020/8/3","18:00","27.9","33.3"
"2020/8/3","19:00","26.3","28.4"
"2020/8/3","20:00","25.8","27.3"
"2020/8/3","21:00","25.6","27.4"
"2020/8/3","22:00","25.1","27.2"
"2020/8/3","23:00","24.4","26.3"
"2020/8/3","24:00","24.2","26.4"
"2020/8/4","1:00","24.3","26.5"
"2020/8/4","2:00","24.2","26.3"
"2020/8/4","3:00","24.6","26.4"
"2020/8/4","4:00","24.4","26.0"
"2020/8/4","5:00","24.2","25.0"
"2020/8/4","6:00","24.5","25.6"
"2020/8/4","7:00","25.9","31.5"
"2020/8/4","8:00","27.4","37.8"
"2020/8/4","9:00","28.4","42.2"
"2020/8/4","10:00","29.4","47.0"
"2020/8/4","11:00","30.2","50.1"
"2020/8/4","12:00","30.7","49.1"
"2020/8/4","13:00","30.5","46.7"
"2020/8/4","14:00","31.3","48.1"
"2020/8/4","15:00","31.9","49.3"
"2020/8/4","16:00","31.1","46.2"
"2020/8/4","17:00","29.3","41.8"
"2020/8/4","18:00","27.3","34.0"
"2020/8/4","19:00","26.0","29.7"
"2020/8/4","20:00","26.2","28.8"
"2020/8/4","21:00","26.2","28.5"
"2020/8/4","22:00","26.1","28.1"
"2020/8/4","23:00","26.1","28.2"
"2020/8/4","24:00","25.7","27.4"
"2020/8/5","1:00","25.6","27.3"
"2020/8/5","2:00","25.4","27.1"
"2020/8/5","3:00","25.2","27.3"
"2020/8/5","4:00","25.3","26.7"
"2020/8/5","5:00","25.1","26.5"
"2020/8/5","6:00",,
"2020/8/5","7:00",,
"2020/8/5","8:00",,
"2020/8/5","9:00",,
"2020/8/5","10:00",,
"2020/8/5","11:00",,
"2020/8/5","12:00",,
"2020/8/5","13:00",,
"2020/8/5","14:00",,
"2020/8/5","15:00",,
"2020/8/5","16:00",,
"2020/8/5","17:00",,
"2020/8/5","18:00",,
"2020/8/5","19:00",,
"2020/8/5","20:00",,
"2020/8/5","21:00",,
"2020/8/5","22:00",,
"2020/8/5","23:00",,
"2020/8/5","24:00",,
