"Date","Time","WBGT","Tg"
"2020/8/1","1:00","27.1","27.6"
"2020/8/1","2:00","27.0","27.6"
"2020/8/1","3:00","26.7","27.0"
"2020/8/1","4:00","26.6","26.8"
"2020/8/1","5:00","26.7","26.6"
"2020/8/1","6:00","26.5","26.5"
"2020/8/1","7:00","26.9","28.1"
"2020/8/1","8:00","27.9","31.1"
"2020/8/1","9:00","30.1","40.6"
"2020/8/1","10:00","30.4","40.9"
"2020/8/1","11:00","30.4","39.3"
"2020/8/1","12:00","31.0","45.0"
"2020/8/1","13:00","30.8","45.7"
"2020/8/1","14:00","31.1","43.5"
"2020/8/1","15:00","30.4","42.7"
"2020/8/1","16:00","29.9","40.5"
"2020/8/1","17:00","29.6","38.7"
"2020/8/1","18:00","28.5","34.6"
"2020/8/1","19:00","27.8","30.1"
"2020/8/1","20:00","27.6","28.9"
"2020/8/1","21:00","27.5","28.6"
"2020/8/1","22:00","27.3","28.2"
"2020/8/1","23:00","27.2","28.1"
"2020/8/1","24:00","27.1","28.1"
"2020/8/2","1:00","27.3","27.8"
"2020/8/2","2:00","26.6","27.5"
"2020/8/2","3:00","27.2","27.6"
"2020/8/2","4:00","26.9","27.3"
"2020/8/2","5:00","26.9","27.3"
"2020/8/2","6:00","26.9","27.5"
"2020/8/2","7:00","27.4","30.2"
"2020/8/2","8:00","28.2","32.4"
"2020/8/2","9:00","28.6","32.5"
"2020/8/2","10:00","30.1","40.0"
"2020/8/2","11:00","30.2","40.5"
"2020/8/2","12:00","30.3","40.7"
"2020/8/2","13:00","30.2","39.7"
"2020/8/2","14:00","30.9","43.7"
"2020/8/2","15:00","30.7","42.4"
"2020/8/2","16:00","29.6","36.3"
"2020/8/2","17:00","28.8","34.7"
"2020/8/2","18:00","27.5","32.1"
"2020/8/2","19:00","27.5","29.4"
"2020/8/2","20:00","27.3","28.3"
"2020/8/2","21:00","27.0","28.1"
"2020/8/2","22:00","27.3","28.0"
"2020/8/2","23:00","27.2","28.1"
"2020/8/2","24:00","27.2","27.9"
"2020/8/3","1:00","27.2","27.7"
"2020/8/3","2:00","27.0","27.9"
"2020/8/3","3:00","27.1","27.8"
"2020/8/3","4:00","27.2","28.0"
"2020/8/3","5:00","27.0","27.9"
"2020/8/3","6:00","27.0","28.0"
"2020/8/3","7:00","27.4","29.3"
"2020/8/3","8:00","27.7","30.5"
"2020/8/3","9:00","29.1","35.6"
"2020/8/3","10:00","29.8","38.8"
"2020/8/3","11:00","30.9","42.7"
"2020/8/3","12:00","31.2","42.8"
"2020/8/3","13:00","31.0","43.7"
"2020/8/3","14:00","31.4","43.5"
"2020/8/3","15:00","30.5","41.3"
"2020/8/3","16:00","30.7","41.4"
"2020/8/3","17:00","30.6","41.2"
"2020/8/3","18:00","28.7","33.5"
"2020/8/3","19:00","28.1","29.8"
"2020/8/3","20:00","28.1","29.2"
"2020/8/3","21:00","27.7","28.6"
"2020/8/3","22:00","27.9","28.7"
"2020/8/3","23:00","26.4","27.1"
"2020/8/3","24:00","27.3","27.7"
"2020/8/4","1:00","27.7","28.2"
"2020/8/4","2:00","27.7","28.0"
"2020/8/4","3:00","25.9","27.1"
"2020/8/4","4:00","26.7","26.8"
"2020/8/4","5:00","27.1","27.3"
"2020/8/4","6:00","27.4","27.8"
"2020/8/4","7:00","28.0","29.8"
"2020/8/4","8:00","28.8","32.8"
"2020/8/4","9:00","29.4","36.1"
"2020/8/4","10:00","29.9","39.1"
"2020/8/4","11:00","31.0","42.0"
"2020/8/4","12:00","31.0","42.8"
"2020/8/4","13:00","31.0","43.2"
"2020/8/4","14:00","32.0","45.1"
"2020/8/4","15:00","29.9","39.7"
"2020/8/4","16:00","30.2","39.8"
"2020/8/4","17:00","29.5","37.5"
"2020/8/4","18:00","28.1","31.4"
"2020/8/4","19:00","27.7","29.4"
"2020/8/4","20:00","26.9","28.8"
"2020/8/4","21:00",,
"2020/8/4","22:00",,
"2020/8/4","23:00",,
"2020/8/4","24:00",,
