"Date","Time","WBGT","Tg"
"2020/9/1","1:00","25.9","25.7"
"2020/9/1","2:00","26.2","26.0"
"2020/9/1","3:00","26.6","26.3"
"2020/9/1","4:00","26.4","26.0"
"2020/9/1","5:00","26.3","25.9"
"2020/9/1","6:00","26.2","26.4"
"2020/9/1","7:00","26.2","26.0"
"2020/9/1","8:00","26.3","25.8"
"2020/9/1","9:00","26.2","26.0"
"2020/9/1","10:00","26.1","25.7"
"2020/9/1","11:00","26.2","26.0"
"2020/9/1","12:00","26.3","26.1"
"2020/9/1","13:00","26.1","25.5"
"2020/9/1","14:00","26.0","25.5"
"2020/9/1","15:00","25.9","25.6"
"2020/9/1","16:00","26.0","25.5"
"2020/9/1","17:00","26.3","26.7"
"2020/9/1","18:00","26.9","27.9"
"2020/9/1","19:00","27.2","28.2"
"2020/9/1","20:00","27.2","28.3"
"2020/9/1","21:00","27.2","28.4"
"2020/9/1","22:00","27.2","28.4"
"2020/9/1","23:00","27.2","28.3"
"2020/9/1","24:00","27.4","28.4"
"2020/9/2","1:00","27.4","28.4"
"2020/9/2","2:00","27.4","28.3"
"2020/9/2","3:00","27.4","28.3"
"2020/9/2","4:00",,
"2020/9/2","5:00",,
"2020/9/2","6:00",,
"2020/9/2","7:00",,
"2020/9/2","8:00",,
"2020/9/2","9:00",,
"2020/9/2","10:00",,
"2020/9/2","11:00",,
"2020/9/2","12:00",,
"2020/9/2","13:00",,
"2020/9/2","14:00",,
"2020/9/2","15:00",,
"2020/9/2","16:00",,
"2020/9/2","17:00",,
"2020/9/2","18:00",,
"2020/9/2","19:00",,
"2020/9/2","20:00",,
"2020/9/2","21:00",,
"2020/9/2","22:00",,
"2020/9/2","23:00",,
"2020/9/2","24:00",,
